-13.00000000	419567.221247
-12.89803922	419751.721507
-12.79607843	420284.091980
-12.69411765	419432.117466
-12.59215686	419193.327691
-12.49019608	419702.068214
-12.38823529	419930.592239
-12.28627451	419671.465839
-12.18431373	419772.708451
-12.08235294	419964.529250
-11.98039216	419578.030764
-11.87843137	419209.566332
-11.77647059	419279.199310
-11.67450980	419291.057819
-11.57254902	419475.825343
-11.47058824	419160.861484
-11.36862745	419577.012170
-11.26666667	419712.934349
-11.16470588	418611.276871
-11.06274510	419181.763240
-10.96078431	419385.415387
-10.85882353	420071.238274
-10.75686275	419714.389533
-10.65490196	419412.962918
-10.55294118	419327.304606
-10.45098039	419522.545076
-10.34901961	418962.632037
-10.24705882	419584.335684
-10.14509804	419861.808630
-10.04313725	418944.965526
-9.94117647	419599.303459
-9.83921569	419255.605242
-9.73725490	419497.136007
-9.63529412	419266.955865
-9.53333333	419516.282149
-9.43137255	419271.204221
-9.32941176	419490.062102
-9.22745098	418702.118039
-9.12549020	418923.154288
-9.02352941	419525.423954
-8.92156863	418843.335944
-8.81960784	419161.299489
-8.71764706	418874.290922
-8.61568627	419265.304660
-8.51372549	418632.066332
-8.41176471	418222.102213
-8.30980392	418520.606497
-8.20784314	419675.617833
-8.10588235	419031.302151
-8.00392157	419177.493628
-7.90196078	418590.804920
-7.80000000	418515.118093
-7.69803922	418385.200824
-7.59607843	418777.799489
-7.49411765	418840.740416
-7.39215686	418083.055050
-7.29019608	417604.172515
-7.18823529	418616.996398
-7.08627451	418382.581531
-6.98431373	418366.665830
-6.88235294	419144.649225
-6.78039216	418101.368223
-6.67843137	417555.560480
-6.57647059	418901.230702
-6.47450980	419068.535935
-6.37254902	418134.949440
-6.27058824	418097.856367
-6.16862745	418276.428811
-6.06666667	418071.166771
-5.96470588	417505.698109
-5.86274510	417196.113756
-5.76078431	417398.838399
-5.65882353	417418.011542
-5.55686275	418507.623004
-5.45490196	418191.074845
-5.35294118	418754.739842
-5.25098039	418673.204167
-5.14901961	418859.037190
-5.04705882	416976.106757
-4.94509804	417574.479944
-4.84313725	417479.655229
-4.74117647	416124.123156
-4.63921569	417392.914240
-4.53725490	416828.640864
-4.43529412	417240.956493
-4.33333333	417098.351770
-4.23137255	417007.443122
-4.12941176	416824.697849
-4.02745098	415816.560848
-3.92549020	415930.025334
-3.82352941	414267.893189
-3.72156863	412044.521050
-3.61960784	408231.151151
-3.51764706	405915.146241
-3.41568627	407360.132664
-3.31372549	410378.109580
-3.21176471	413197.585554
-3.10980392	414809.443436
-3.00784314	414574.174603
-2.90588235	416457.777032
-2.80392157	416077.994462
-2.70196078	416263.854279
-2.60000000	415562.709338
-2.49803922	415947.176539
-2.39607843	414693.642432
-2.29411765	413741.606551
-2.19215686	412069.747468
-2.09019608	409609.450327
-1.98823529	408837.125244
-1.88627451	410513.950695
-1.78431373	413267.650166
-1.68235294	413459.884309
-1.58039216	414561.229187
-1.47843137	414659.178627
-1.37647059	414445.483547
-1.27450980	414791.888386
-1.17254902	413953.646662
-1.07058824	413412.099552
-0.96862745	412162.630522
-0.86666667	411695.862165
-0.76470588	409601.335998
-0.66274510	406384.239582
-0.56078431	401327.177113
-0.45882353	396238.956752
-0.35686275	390680.965373
-0.25490196	382969.058804
-0.15294118	384413.120961
-0.05098039	392389.177166
0.05098039	397903.183278
0.15294118	400436.716077
0.25490196	402707.522771
0.35686275	406523.486424
0.45882353	407683.835371
0.56078431	407582.344771
0.66274510	407563.543194
0.76470588	408939.405619
0.86666667	411408.472318
0.96862745	413118.361538
1.07058824	413838.357568
1.17254902	414938.403898
1.27450980	414771.104669
1.37647059	414882.839027
1.47843137	414802.978690
1.58039216	415458.521050
1.68235294	414599.016713
1.78431373	414366.234672
1.88627451	413479.639403
1.98823529	411803.537763
2.09019608	409513.308209
2.19215686	408782.298387
2.29411765	412069.525961
2.39607843	413108.879452
2.49803922	414848.561475
2.60000000	416476.836052
2.70196078	415470.077821
2.80392157	416569.555471
2.90588235	415873.775724
3.00784314	415361.650632
3.10980392	415036.020109
3.21176471	414009.445210
3.31372549	413520.954664
3.41568627	412847.424267
3.51764706	410900.898987
3.61960784	407967.546483
3.72156863	406662.094587
3.82352941	407776.546169
3.92549020	411865.640030
4.02745098	414005.643687
4.12941176	415273.023138
4.23137255	416824.518281
4.33333333	416817.672515
4.43529412	416768.592499
4.53725490	417503.607178
4.63921569	417645.909902
4.74117647	418093.297347
4.84313725	417895.962550
4.94509804	417413.148176
5.04705882	417702.137889
5.14901961	418179.497912
5.25098039	417087.510601
5.35294118	417659.147916
5.45490196	417318.032279
5.55686275	415929.935129
5.65882353	416415.026481
5.76078431	416622.454351
5.86274510	416803.296406
5.96470588	417807.222816
6.06666667	417385.863312
6.16862745	417869.371566
6.27058824	418376.017340
6.37254902	418317.891621
6.47450980	419497.346133
6.57647059	418487.940613
6.67843137	418517.920817
6.78039216	419196.179254
6.88235294	419218.939152
6.98431373	419442.460830
7.08627451	418798.879765
7.18823529	418980.097356
7.29019608	418341.821005
7.39215686	418696.210279
7.49411765	419294.127493
7.59607843	419952.314742
7.69803922	419299.672515
7.80000000	418717.992374
7.90196078	418550.627234
8.00392157	418943.978430
8.10588235	419158.017654
8.20784314	419037.280841
8.30980392	418462.600699
8.41176471	419470.642226
8.51372549	418197.978636
8.61568627	418889.199418
8.71764706	418279.076620
8.81960784	418161.618039
8.92156863	418897.462291
9.02352941	419695.181450
9.12549020	418246.469495
9.22745098	418828.909956
9.32941176	418773.915073
9.43137255	418990.150318
9.53333333	419216.827171
9.63529412	419169.934241
9.73725490	419075.741930
9.83921569	418650.429124
9.94117647	417821.476181
10.04313725	419253.326338
10.14509804	418306.225110
10.24705882	419646.207617
10.34901961	419348.660919
10.45098039	419934.097984
10.55294118	419633.227986
10.65490196	419477.330200
10.75686275	419603.347226
10.85882353	419304.586388
10.96078431	420239.674451
11.06274510	419623.874281
11.16470588	419422.046850
11.26666667	419992.610834
11.36862745	418636.293843
11.47058824	419865.645255
11.57254902	419403.742504
11.67450980	419505.944637
11.77647059	418958.842629
11.87843137	419600.980518
11.98039216	419970.719473
12.08235294	419717.928184
12.18431373	419066.228192
12.28627451	419605.835111
12.38823529	419165.863626
12.49019608	419994.571870
12.59215686	419104.174603
12.69411765	419787.456493
12.79607843	420103.636374
12.89803922	419940.248669
13.00000000	419414.383421
