5.56396941	757533.515539
5.65908000	762664.470921
5.75419059	766125.481462
5.84930118	768768.035439
5.94441176	768045.848671
6.03952235	769702.447598
6.13463294	768924.343673
6.22974353	769820.427758
6.32485412	770091.864027
6.41996471	770292.955867
6.51507529	770099.487430
6.61018588	770956.704974
6.70529647	771155.263161
6.80040706	771588.436814
6.89551765	770657.661053
6.99062824	770521.445781
7.08573882	771782.562761
7.18084941	771238.710699
7.27596000	771862.109893
7.37107059	772060.233355
7.46618118	770532.016266
7.56129176	770647.501000
7.65640235	770621.194675
7.75151294	771395.915248
7.84662353	770522.825590
7.94173412	771780.067517
8.03684471	770105.391077
8.13195529	771525.207033
8.22706588	770977.830890
8.32217647	770411.984916
8.41728706	771307.132217
8.51239765	771818.147028
8.60750824	771723.083056
8.70261882	771346.285727
8.79772941	771623.533380
8.89284000	771569.052432
8.98795059	771978.235597
9.08306118	770870.448537
9.17817176	770562.949809
9.27328235	771122.277003
9.36839294	771407.674380
9.46350353	770371.157782
9.55861412	770730.950324
9.65372471	771104.158297
9.74883529	770992.052432
9.84394588	771319.924729
9.93905647	771285.476404
10.03416706	771338.150027
10.12927765	771976.211759
10.22438824	772040.527382
10.31949882	771047.099837
10.41460941	771283.723269
10.50972000	770721.228782
10.60483059	771149.749137
10.69994118	771111.924971
10.79505176	771326.036378
10.89016235	771424.562973
10.98527294	771881.502059
11.08038353	770204.767372
11.17549412	772056.127249
11.27060471	771273.920700
11.36571529	771000.865996
11.46082588	772364.243169
11.55593647	770876.234295
11.65104706	770703.590538
11.74615765	772294.594111
11.84126824	771861.361271
11.93637882	771459.398891
12.03148941	771650.727782
12.12660000	771722.421488
