 Velocity_(mm/s)           Experimental_data         Total_Fit                 subspectra_1              rest                      
  -4.6600000000000003E-002  0.93515300000000001       0.99932399999999999       -6.4170999999999978E-002   0.0000000000000000     
   4.6600000000000003E-002  0.94834799999999997       0.99935700000000005       -5.1009000000000082E-002   0.0000000000000000     
  0.13980000000000001       0.95423700000000000       0.99936899999999995       -4.5131999999999950E-002   0.0000000000000000     
  0.23290000000000000       0.95951399999999998       0.99936100000000005       -3.9847000000000077E-002   0.0000000000000000     
  0.32610000000000000       0.96897900000000003       0.99933300000000003       -3.0353999999999992E-002   0.0000000000000000     
  0.41930000000000001       0.97150599999999998       0.99928200000000000       -2.7776000000000023E-002   0.0000000000000000     
  0.51239999999999997       0.97119200000000006       0.99920100000000001       -2.8008999999999951E-002   0.0000000000000000     
  0.60560000000000003       0.97115799999999997       0.99907900000000005       -2.7921000000000085E-002   0.0000000000000000     
  0.69879999999999998       0.97438999999999998       0.99889600000000001       -2.4506000000000028E-002   0.0000000000000000     
  0.79190000000000005       0.98038899999999995       0.99861999999999995       -1.8230999999999997E-002   0.0000000000000000     
  0.88510000000000000       0.98444699999999996       0.99819599999999997       -1.3749000000000011E-002   0.0000000000000000     
  0.97829999999999995       0.98613300000000004       0.99754100000000001       -1.1407999999999974E-002   0.0000000000000000     
   1.0713999999999999       0.98891399999999996       0.99656500000000003       -7.6510000000000744E-003   0.0000000000000000     
   1.1646000000000001       0.98833800000000005       0.99536400000000003       -7.0259999999999767E-003   0.0000000000000000     
   1.2578000000000000       0.98867099999999997       0.99460499999999996       -5.9339999999999948E-003   0.0000000000000000     
   1.3509000000000000       0.98843599999999998       0.99505200000000005       -6.6160000000000663E-003   0.0000000000000000     
   1.4440999999999999       0.99012800000000001       0.99622599999999994       -6.0979999999999368E-003   0.0000000000000000     
   1.5373000000000001       0.98791300000000004       0.99729800000000002       -9.3849999999999767E-003   0.0000000000000000     
   1.6304000000000001       0.98749799999999999       0.99804300000000001       -1.0545000000000027E-002   0.0000000000000000     
   1.7236000000000000       0.98535099999999998       0.99852799999999997       -1.3176999999999994E-002   0.0000000000000000     
   1.8168000000000000       0.98136400000000001       0.99884499999999998       -1.7480999999999969E-002   0.0000000000000000     
   1.9098999999999999       0.97569799999999995       0.99905600000000006       -2.3358000000000101E-002   0.0000000000000000     
   2.0030999999999999       0.97377499999999995       0.99920100000000001       -2.5426000000000060E-002   0.0000000000000000     
   2.0962999999999998       0.98214199999999996       0.99930099999999999       -1.7159000000000035E-002   0.0000000000000000     
   2.1894000000000000       0.98433499999999996       0.99936999999999998       -1.5035000000000021E-002   0.0000000000000000     
   2.2826000000000000       0.98856599999999994       0.99941800000000003       -1.0852000000000084E-002   0.0000000000000000     
   2.3757999999999999       0.99261699999999997       0.99944999999999995       -6.8329999999999780E-003   0.0000000000000000     
   2.4689000000000001       0.98985599999999996       0.99946900000000005       -9.6130000000000937E-003   0.0000000000000000     
   2.5621000000000000       0.99284499999999998       0.99947699999999995       -6.6319999999999713E-003   0.0000000000000000     
   2.6553000000000000       0.99102199999999996       0.99947500000000000       -8.4530000000000438E-003   0.0000000000000000     
   2.7484000000000002       0.98976799999999998       0.99946400000000002       -9.6960000000000379E-003   0.0000000000000000     
   2.8416000000000001       0.98906000000000005       0.99944299999999997       -1.0382999999999920E-002   0.0000000000000000     
   2.9348000000000001       0.98653500000000005       0.99941100000000005       -1.2875999999999999E-002   0.0000000000000000     
   3.0278999999999998       0.98541500000000004       0.99936700000000001       -1.3951999999999964E-002   0.0000000000000000     
   3.1211000000000002       0.98388699999999996       0.99930699999999995       -1.5419999999999989E-002   0.0000000000000000     
