-4.05280000	417250.500000
-3.95960000	417075.000000
-3.86640000	417035.000000
-3.77330000	416861.500000
-3.68010000	415801.500000
-3.58690000	415998.500000
-3.49380000	414273.500000
-3.40060000	412092.000000
-3.30740000	408143.500000
-3.21430000	405789.500000
-3.12110000	407342.000000
-3.02790000	410400.000000
-2.93480000	413234.000000
-2.84160000	414845.500000
-2.74840000	414504.000000
-2.65530000	416548.500000
-2.56210000	416023.000000
-2.46890000	416308.500000
-2.37580000	415530.500000
-2.28260000	415977.000000
-2.18940000	414702.500000
-2.09630000	413776.500000
-2.00310000	412120.000000
-1.90990000	409547.000000
-1.81680000	408713.000000
-1.72360000	410509.000000
-1.63040000	413391.000000
-1.53730000	413415.000000
-1.44410000	414591.500000
-1.35090000	414650.500000
-1.25780000	414427.500000
-1.16460000	414857.500000
-1.07140000	413934.500000
-0.97830000	413447.500000
-0.88510000	412134.000000
-0.79190000	411716.500000
-0.69880000	409626.000000
-0.60560000	406458.500000
-0.51240000	401325.000000
-0.41930000	396208.000000
-0.32610000	390741.000000
-0.23290000	382756.000000
-0.13980000	384268.000000
-0.04660000	392436.000000
0.04660000	397973.000000
0.13980000	400444.500000
0.23290000	402659.000000
0.32610000	406631.000000
0.41930000	407691.500000
0.51240000	407559.500000
0.60560000	407545.500000
0.69880000	408901.500000
0.79190000	411419.000000
0.88510000	413122.000000
0.97830000	413829.500000
1.07140000	414996.500000
1.16460000	414755.000000
1.25780000	414894.500000
1.35090000	414796.000000
1.44410000	415506.000000
1.53730000	414576.500000
1.63040000	414402.500000
1.72360000	413501.500000
1.81680000	411828.500000
1.90990000	409450.500000
2.00310000	408643.500000
2.09630000	412155.000000
2.18940000	413075.000000
2.28260000	414850.500000
2.37580000	416550.500000
2.46890000	415392.000000
2.56210000	416646.500000
2.65530000	415881.500000
2.74840000	415355.000000
2.84160000	415058.000000
2.93480000	413998.500000
3.02790000	413528.500000
3.12110000	412887.000000
3.21430000	410921.000000
3.30740000	407896.000000
3.40060000	406610.500000
3.49380000	407696.500000
3.58690000	411904.500000
3.68010000	414048.500000
3.77330000	415282.000000
3.86640000	416844.500000
3.95960000	416786.000000
4.05280000	416755.500000
4.14590000	417555.500000
4.23910000	417629.000000
4.33230000	418116.500000
4.42540000	417879.500000
4.51860000	417387.500000
4.61180000	417730.500000
4.70490000	418218.000000
4.79810000	417042.000000
4.89130000	417674.000000
4.98440000	417337.000000
5.07760000	415883.500000
5.17080000	416419.500000
5.26390000	416621.500000
5.35710000	416801.000000
5.45030000	417855.000000
5.54340000	417342.500000
5.63660000	417859.500000
5.72980000	418370.500000
5.82290000	418281.000000
5.91610000	419606.500000
6.00930000	418447.500000
6.10240000	418464.000000
6.19560000	419204.500000
6.28880000	419234.000000
6.38190000	419522.000000
6.47510000	418773.500000
6.56830000	418956.000000
6.66140000	418293.000000
6.75460000	418689.500000
6.84780000	419278.500000
6.94090000	420019.000000
7.03410000	419268.000000
7.12730000	418701.500000
7.22040000	418575.500000
7.31360000	418977.500000
7.40680000	419161.000000
7.49990000	418993.500000
7.59310000	418434.000000
7.68630000	419569.000000
7.77940000	418142.000000
7.87260000	418968.500000
7.96580000	418216.000000
8.05900000	418127.500000
8.15210000	418921.500000
8.24530000	419763.000000
8.33850000	418180.500000
8.43160000	418861.000000
8.52480000	418754.500000
8.61800000	418975.000000
8.71110000	419240.000000
8.80430000	419147.000000
8.89750000	419071.000000
8.99060000	418679.000000
9.08380000	417746.500000
9.17700000	419349.000000
9.27010000	418226.000000
9.36330000	419710.000000
9.45650000	419288.000000
9.54960000	419927.000000
9.64280000	419678.500000
9.73600000	419487.500000
9.82910000	419599.500000
9.92230000	419268.500000
10.01550000	420308.000000
10.10860000	419592.500000
10.20180000	419408.000000
10.29500000	420048.500000
10.38810000	418517.000000
10.48130000	419951.000000
10.57450000	419367.000000
10.66760000	419527.000000
10.76080000	418925.500000
10.85400000	419596.000000
10.94710000	420023.000000
11.04030000	419721.000000
11.13350000	419022.000000
11.22660000	419654.000000
11.31980000	419131.000000
11.41300000	420040.500000
11.50610000	419034.000000
11.59930000	419797.000000
11.69250000	420138.500000
11.78560000	419975.500000
11.87880000	419393.000000
